batteryGS;tempGS;humidityGS;pressGS;altGS;timeGS;latGS;longGS;rangeCan;dORa4;dORa0;dORa3;dORa1;dORa2;dORa5;dORa7;dORa10;dORa8;dORa6;dORa9;time;lightIntensity;temperature;pressure;humidity;battery;current;power;co2;lat;long;height_GPS;height;sattelitesNum;roll;pitch;yaw;oxygen;asx0;asx1;asx2;asx3;asx4;asx5;asx6;asx7;asx8;asx9;asx10;asx11;asx12;asx13;asx14;asx15;asx16;asx17;transfer;dORa11;time2;
1.070;16.0;31.4;988.5;253.05736031136848;175343.00;49.24106;16.56036;1.3433569890340222e-05;1;1;2;1;1;0;2;1;1;2;2;270423175343;0;21.78;98.812;20.55;6.92;48.7;338;595;49.24;16.56;256.0651410164188;3.0077807050503225;12;-41;-47;16;20.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11686;
1.072;16.0;31.3;988.6;252.26603124766228;175344.00;49.24109;16.56029;1.3535021241183456e-05;1;1;2;1;1;0;2;1;1;2;2;270423175343;0;21.78;98.812;20.55;6.92;48.7;338;595;49.24;16.56;256.0651410164188;3.799109768756523;12;-41;-47;16;20.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11687;
1.070;16.0;31.5;988.6;252.26603124766228;175345.00;49.24114;16.56020;1.3888930844373901e-05;1;1;2;1;1;0;2;1;1;2;2;270423175345;0;21.77;98.815;21.45;6.92;54.3;376;595;49.24;16.56;255.82764259404195;3.5616113463796637;12;-41;-47;16;20.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11688;
1.070;16.0;31.4;988.6;252.26603124766228;175346.00;49.24119;16.56005;1.4292599483663312e-05;1;1;2;1;1;0;2;1;1;2;2;270423175345;0;21.77;98.815;21.45;6.92;54.3;376;595;49.24;16.56;255.82764259404195;3.5616113463796637;12;-41;-47;16;20.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11689;
1.070;16.0;31.4;988.5;253.05736031136848;175347.00;49.24124;16.55989;1.4938433652777692e-05;1;1;2;1;1;0;2;1;1;2;2;270423175347;0;21.77;98.815;21.02;6.92;52.2;360;596;49.24;16.56;255.82764259404195;2.770282282673463;11;-41;-47;16;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11690;
1.070;16.0;31.4;988.6;252.26603124766228;175348.00;49.24130;16.55973;1.5932909338856783e-05;1;1;2;1;1;0;2;1;1;2;2;270423175347;0;21.77;98.815;21.02;6.92;52.2;360;596;49.24;16.56;255.82764259404195;3.5616113463796637;11;-41;-47;16;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11691;
1.070;15.9;31.3;988.5;253.05736031136848;175349.00;49.24135;16.55962;1.6829545448349665e-05;1;1;2;1;1;0;2;1;1;2;2;270423175349;0;21.77;98.813;21.05;6.92;51.6;358;596;49.24;16.56;255.98597407445627;2.9286137630877818;12;-41;-47;16;21.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11692;
1.072;16.0;31.4;988.5;253.05736031136848;175350.00;49.24141;16.55950;1.7952336895228884e-05;1;1;2;1;1;0;2;1;1;2;2;270423175349;0;21.77;98.813;21.05;6.92;51.6;358;596;49.24;16.56;255.98597407445627;2.9286137630877818;12;-41;-47;16;21.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11693;
1.070;16.0;31.3;988.5;253.05736031136848;175351.00;49.24141;16.55946;1.811841052630024e-05;1;1;1;1;1;0;2;1;1;2;2;270423175351;0;21.75;98.813;21.04;6.92;50.8;350;595;49.24;16.56;255.98597407445627;2.9286137630877818;11;-41;-47;16;20.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11694;
1.070;15.9;31.4;988.5;253.05736031136848;175352.00;49.24144;16.55937;1.8861389132234113e-05;1;1;1;1;1;0;2;1;1;2;2;270423175351;0;21.75;98.813;21.04;6.92;50.8;350;595;49.24;16.56;255.98597407445627;2.9286137630877818;11;-41;-47;16;20.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11695;
1.072;15.9;31.4;988.6;252.26603124766228;175353.00;49.24145;16.55933;1.916772286942909e-05;1;1;2;1;1;0;2;1;1;2;2;270423175353;0;21.74;98.80199999999999;20.76;6.92;53.3;370;595;49.24;16.56;256.8568545042561;4.590823256593808;12;-41;-47;16;21.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11696;
1.070;15.9;31.7;988.6;252.26603124766228;175354.00;49.24149;16.55923;2.012640057234529e-05;1;1;2;1;1;0;2;1;1;2;2;270423175353;0;21.74;98.80199999999999;20.76;6.92;53.3;370;595;49.24;16.56;256.8568545042561;4.590823256593808;12;-41;-47;16;21.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11697;
1.070;15.9;31.5;988.5;253.05736031136848;175355.00;49.24150;16.55914;2.0748551756686057e-05;1;1;2;1;1;0;2;1;1;2;2;270423175355;0;21.74;98.811;20.23;6.90;72.6;502;595;49.24;16.56;256.14430875957294;3.0869484482044527;11;-41;-47;16;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11698;
1.070;15.9;31.5;988.6;252.26603124766228;175356.00;49.24153;16.55905;2.1611330361591334e-05;1;1;2;1;1;0;2;1;1;2;2;270423175355;0;21.74;98.811;20.23;6.90;72.6;502;595;49.24;16.56;256.14430875957294;3.878277511910653;11;-41;-47;16;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11699;
1.070;15.9;31.4;988.5;253.05736031136848;175357.00;49.24156;16.55896;2.2498639958871236e-05;1;1;2;1;1;0;2;1;1;2;2;270423175357;0;21.75;98.812;21.24;6.92;51.8;358;596;49.24;16.56;256.0651410164188;3.0077807050503225;13;-41;-47;16;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11700;
1.072;15.9;31.6;988.6;252.26603124766228;175358.00;49.24160;16.55890;2.3299785406682818e-05;1;1;2;1;1;0;2;1;1;2;2;270423175357;0;21.75;98.812;21.24;6.92;51.8;358;596;49.24;16.56;256.0651410164188;3.799109768756523;13;-41;-47;16;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11701;
1.070;15.9;31.5;988.5;253.05736031136848;175359.00;49.24163;16.55883;2.4077275593364475e-05;1;1;2;1;1;0;2;1;1;2;2;270423175359;0;21.75;98.812;21.21;6.92;53.7;370;596;49.24;16.56;256.0651410164188;3.0077807050503225;12;-41;-47;16;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11702;
1.070;15.9;31.6;988.6;252.26603124766228;175400.00;49.24165;16.55876;2.4768011627878928e-05;1;1;2;1;1;0;2;1;1;2;2;270423175359;0;21.75;98.812;21.21;6.92;53.7;370;596;49.24;16.56;256.0651410164188;3.799109768756523;12;-41;-47;16;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11703;
1.070;15.9;31.7;988.5;253.05736031136848;175401.00;49.24167;16.55870;2.5396094187837358e-05;1;1;1;1;1;0;2;1;1;2;2;270423175401;0;21.75;98.80499999999999;19.94;6.92;50.8;350;596;49.24;16.56;256.6193320444289;3.5619717330604317;13;-41;-47;16;20.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11704;
1.072;15.9;31.6;988.5;253.05736031136848;175402.00;49.24160;16.55889;2.3367978089628148e-05;1;1;1;1;1;0;2;1;1;2;2;270423175401;0;21.75;98.80499999999999;19.94;6.92;50.8;350;596;49.24;16.56;256.6193320444289;3.5619717330604317;13;-41;-47;16;20.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11705;
1.072;15.9;31.5;988.5;253.05736031136848;175403.00;49.24156;16.55902;2.2107374335243e-05;1;1;2;1;1;0;2;1;1;2;2;270423175403;0;21.75;98.807;21.02;6.92;51.7;358;596;49.24;16.56;256.4609877444286;3.4036274330601373;13;-41;-47;16;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11706;
1.070;15.9;31.6;988.5;253.05736031136848;175404.00;49.24152;16.55912;2.1076318464080813e-05;1;1;2;1;1;0;2;1;1;2;2;270423175403;0;21.75;98.807;21.02;6.92;51.7;358;596;49.24;16.56;256.4609877444286;3.4036274330601373;13;-41;-47;16;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11707;
1.068;15.9;31.6;988.6;252.26603124766228;175405.00;49.24151;16.55918;2.061940833287163e-05;1;1;1;1;1;0;2;1;1;2;2;270423175405;0;21.74;98.815;21.69;6.92;50.5;350;596;49.24;16.56;255.82764259404195;3.5616113463796637;13;-41;-47;16;20.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11708;
1.070;15.8;31.8;988.5;253.05736031136848;175406.00;49.24148;16.55929;1.9697918671776876e-05;1;1;1;1;1;0;2;1;1;2;2;270423175405;0;21.74;98.815;21.69;6.92;50.5;350;596;49.24;16.56;255.82764259404195;2.770282282673463;13;-41;-47;16;20.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11709;
1.070;15.8;31.7;988.5;253.05736031136848;175407.00;49.24147;16.55933;1.9385850510073195e-05;1;1;2;1;1;0;2;1;1;2;2;270423175407;0;21.76;98.816;20.91;6.93;53.7;370;596;49.24;16.56;255.7484780555569;2.6911177441884035;13;-41;-47;16;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11710;
1.070;15.8;31.7;988.5;253.05736031136848;175408.00;49.24144;16.55937;1.8861389132234113e-05;1;1;2;1;1;0;2;1;1;2;2;270423175407;0;21.76;98.816;20.91;6.93;53.7;370;596;49.24;16.56;255.7484780555569;2.6911177441884035;13;-41;-47;16;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11711;
1.070;15.8;31.8;988.6;252.26603124766228;175409.00;49.24141;16.55941;1.8341559366634852e-05;1;1;2;1;1;0;2;1;1;2;2;270423175409;0;21.74;98.811;21.09;6.90;73.8;508;596;49.24;16.56;256.14430875957294;3.878277511910653;13;-41;-47;16;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11712;
1.070;15.8;31.8;988.6;252.26603124766228;175410.00;49.24139;16.55943;1.8027978256039263e-05;1;1;2;1;1;0;2;1;1;2;2;270423175409;0;21.74;98.811;21.09;6.90;73.8;508;596;49.24;16.56;256.14430875957294;3.878277511910653;13;-41;-47;16;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11713;
1.072;15.8;31.8;988.5;253.05736031136848;175411.00;49.24138;16.55943;1.7917008678877205e-05;1;1;2;1;1;0;2;1;1;2;2;270423175411;0;21.74;98.808;21.50;6.92;52.1;360;595;49.24;16.56;256.38181679634596;3.3244564849774747;13;-41;-47;16;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11714;
1.070;15.8;31.8;988.6;252.26603124766228;175412.00;49.24137;16.55944;1.7760405400794805e-05;1;1;2;1;1;0;2;1;1;2;2;270423175411;0;21.74;98.808;21.50;6.92;52.1;360;595;49.24;16.56;256.38181679634596;4.115785548683675;13;-41;-47;16;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11715;
1.070;15.9;31.7;988.5;253.05736031136848;175413.00;49.24135;16.55946;1.7447933975049004e-05;1;1;2;1;1;0;2;1;1;2;2;270423175413;0;21.74;98.81;21.19;6.92;53.0;368;595;49.24;16.56;256.22347730393477;3.1661169925662875;12;-41;-47;16;20.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11716;
1.070;15.9;31.8;988.6;252.26603124766228;175414.00;49.24135;16.55946;1.7447933975049004e-05;1;1;2;1;1;0;2;1;1;2;2;270423175413;0;21.74;98.81;21.19;6.92;53.0;368;595;49.24;16.56;256.22347730393477;3.957446056272488;12;-41;-47;16;20.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11717;
1.072;15.9;31.7;988.6;252.26603124766228;175415.00;49.24136;16.55946;1.7559407734855365e-05;1;1;1;1;1;0;2;1;1;2;2;270423175415;0;21.75;98.809;21.15;6.92;53.2;368;595;49.24;16.56;256.3026466495198;4.036615401857489;13;-41;-47;16;20.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11718;
1.070;15.8;31.7;988.5;253.05736031136848;175416.00;49.24137;16.55948;1.7584402179211968e-05;1;1;1;1;1;0;2;1;1;2;2;270423175415;0;21.75;98.809;21.15;6.92;53.2;368;595;49.24;16.56;256.3026466495198;3.2452863381512884;13;-41;-47;16;20.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11719;
1.070;15.8;31.6;988.5;253.05736031136848;175417.00;49.24138;16.55950;1.761344940659939e-05;1;1;2;1;1;0;2;1;1;2;2;270423175417;0;21.74;98.81;21.11;6.92;53.4;370;595;49.24;16.56;256.22347730393477;3.1661169925662875;13;-41;-47;16;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11720;
1.072;15.9;31.6;988.5;253.05736031136848;175418.00;49.24139;16.55952;1.7646529403829274e-05;1;1;2;1;1;0;2;1;1;2;2;270423175417;0;21.74;98.81;21.11;6.92;53.4;370;595;49.24;16.56;256.22347730393477;3.1661169925662875;13;-41;-47;16;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11721;
1.070;15.9;31.5;988.5;253.05736031136848;175419.00;49.24140;16.55953;1.772144463633483e-05;1;1;2;1;1;0;2;1;1;2;2;270423175419;0;21.73;98.812;20.93;6.92;50.9;350;595;49.24;16.56;256.0651410164188;3.0077807050503225;13;-41;-47;16;20.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11722;
1.070;15.9;31.6;988.5;253.05736031136848;175420.00;49.24140;16.55956;1.7610178874684222e-05;1;1;2;1;1;0;2;1;1;2;2;270423175419;0;21.73;98.812;20.93;6.92;50.9;350;595;49.24;16.56;256.0651410164188;3.0077807050503225;13;-41;-47;16;20.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11723;
1.072;15.9;31.8;988.5;253.05736031136848;175421.00;49.24141;16.55958;1.7654687762737682e-05;1;1;2;1;1;0;2;1;1;2;2;270423175421;0;21.74;98.813;20.32;6.92;52.3;360;594;49.24;16.56;255.98597407445627;2.9286137630877818;13;-41;-47;16;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11724;
1.072;15.9;31.7;988.5;253.05736031136848;175422.00;49.24140;16.55959;1.7505610529156923e-05;1;1;2;1;1;0;2;1;1;2;2;270423175421;0;21.74;98.813;20.32;6.92;52.3;360;594;49.24;16.56;255.98597407445627;2.9286137630877818;13;-41;-47;16;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11725;
1.072;15.9;31.4;988.5;253.05736031136848;175423.00;49.24140;16.55960;1.7472263734232524e-05;1;1;2;1;1;0;2;1;1;2;2;270423175423;0;21.73;98.804;20.88;6.90;68.6;472;594;49.24;16.56;256.6985053963782;3.6411450850097253;13;-41;-47;16;20.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11726;
1.070;15.9;31.4;988.5;253.05736031136848;175424.00;49.24140;16.55963;1.7376812135679725e-05;1;1;2;1;1;0;2;1;1;2;2;270423175423;0;21.73;98.804;20.88;6.90;68.6;472;594;49.24;16.56;256.6985053963782;3.6411450850097253;13;-41;-47;16;20.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11727;
1.070;15.9;31.5;988.6;252.26603124766228;175425.00;49.24139;16.55966;1.7171744232897568e-05;1;1;1;1;1;0;2;1;1;2;2;270423175425;0;21.73;98.815;20.96;6.92;52.4;364;595;49.24;16.56;255.82764259404195;3.5616113463796637;13;-41;-47;16;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11728;
1.070;15.9;31.5;988.5;253.05736031136848;175426.00;49.24138;16.55967;1.702689637012071e-05;1;1;1;1;1;0;2;1;1;2;2;270423175425;0;21.73;98.815;20.96;6.92;52.4;364;595;49.24;16.56;255.82764259404195;2.770282282673463;13;-41;-47;16;20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11729;
1.070;15.9;31.5;988.6;252.26603124766228;175427.00;49.24137;16.55967;1.6910209933658072e-05;1;1;2;1;1;0;2;1;1;2;2;270423175427;0;21.73;98.807;21.49;6.92;54.6;370;595;49.24;16.56;256.4609877444286;4.194956496766338;12;-41;-47;16;20.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11730;
1.070;15.9;31.6;988.5;253.05736031136848;175428.00;49.24136;16.55967;1.6793570198118705e-05;1;1;2;1;1;0;2;1;1;2;2;270423175427;0;21.73;98.807;21.49;6.92;54.6;370;595;49.24;16.56;256.4609877444286;3.4036274330601373;12;-41;-47;16;20.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11731;
1.074;15.9;31.4;988.6;252.26603124766228;175429.00;49.24136;16.55968;1.676567922868564e-05;1;1;1;1;1;0;2;1;1;2;2;270423175429;0;21.73;98.809;21.51;6.92;50.0;348;594;49.24;16.56;256.3026466495198;4.036615401857489;12;-41;-47;16;20.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11732;
1.070;15.9;31.5;988.5;253.05736031136848;175430.00;49.24134;16.5597;1.6478058138007555e-05;1;1;1;1;1;0;2;1;1;2;2;270423175429;0;21.73;98.809;21.51;6.92;50.0;348;594;49.24;16.56;256.3026466495198;3.2452863381512884;12;-41;-47;16;20.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11733;
1.070;15.9;31.5;988.6;252.26603124766228;175431.00;49.24133;16.55971;1.633499311289655e-05;1;1;2;1;1;0;2;1;1;2;2;270423175431;0;21.72;98.812;20.46;6.92;50.5;350;594;49.24;16.56;256.0651410164188;3.799109768756523;12;-41;-47;16;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11734;
1.072;15.9;31.4;988.6;252.26603124766228;175432.00;49.24131;16.55973;1.6050420555198797e-05;1;1;2;1;1;0;2;1;1;2;2;270423175431;0;21.72;98.812;20.46;6.92;50.5;350;594;49.24;16.56;256.0651410164188;3.799109768756523;12;-41;-47;16;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11735;
1.070;15.9;31.5;988.5;253.05736031136848;175433.00;49.24130;16.55976;1.5863618754876167e-05;1;1;2;1;1;0;2;1;1;2;2;270423175433;0;21.73;98.808;20.24;6.92;51.0;354;594;49.24;16.56;256.38181679634596;3.3244564849774747;11;-41;-47;16;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11736;
1.070;15.9;31.5;988.6;252.26603124766228;175434.00;49.24129;16.55981;1.5647006103373586e-05;1;1;2;1;1;0;2;1;1;2;2;270423175433;0;21.73;98.808;20.24;6.92;51.0;354;594;49.24;16.56;256.38181679634596;4.115785548683675;11;-41;-47;16;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11737;
1.070;15.9;31.5;988.5;253.05736031136848;175435.00;49.24128;16.55984;1.5479534876744728e-05;1;1;2;1;1;0;2;1;1;2;2;270423175435;0;21.72;98.809;20.62;6.92;51.2;354;594;49.24;16.56;256.3026466495198;3.2452863381512884;12;-41;-47;16;20.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11738;
1.072;15.9;31.4;988.6;252.26603124766228;175436.00;49.24126;16.55987;1.5200263155554566e-05;1;1;2;1;1;0;2;1;1;2;2;270423175435;0;21.72;98.809;20.62;6.92;51.2;354;594;49.24;16.56;256.3026466495198;4.036615401857489;12;-41;-47;16;20.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11739;
1.070;15.9;31.5;988.5;253.05736031136848;175437.00;49.24125;16.55991;1.5038829741691822e-05;1;1;2;1;1;0;2;1;1;2;2;270423175437;0;21.71;98.814;20.41;6.92;52.4;354;594;49.24;16.56;255.9068079336691;2.84944762230063;11;-41;-47;16;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11740;
1.070;15.9;31.5;988.5;253.05736031136848;175438.00;49.24124;16.55996;1.4887739922447699e-05;1;1;2;1;1;0;2;1;1;2;2;270423175437;0;21.71;98.814;20.41;6.92;52.4;354;594;49.24;16.56;255.9068079336691;2.84944762230063;11;-41;-47;16;20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11741;
1.072;15.9;31.6;988.5;253.05736031136848;175439.00;49.24123;16.55999;1.4760487796812963e-05;1;1;1;1;1;0;2;1;1;2;2;270423175439;0;21.71;98.815;20.72;6.91;49.7;344;593;49.24;16.56;255.82764259404195;2.770282282673463;12;-41;-47;16;21.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11742;
1.070;15.9;31.5;988.6;252.26603124766228;175440.00;49.24122;16.56002;1.4641967080920767e-05;1;1;1;1;1;0;2;1;1;2;2;270423175439;0;21.71;98.815;20.72;6.91;49.7;344;593;49.24;16.56;255.82764259404195;3.5616113463796637;12;-41;-47;16;21.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11743;
1.070;15.9;31.6;988.5;253.05736031136848;175441.00;49.24121;16.56005;1.4532391406790399e-05;1;1;2;1;1;0;2;1;1;2;2;270423175441;0;21.70;98.808;21.43;6.92;51.6;358;593;49.24;16.56;256.38181679634596;3.3244564849774747;13;-41;-47;16;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11744;
1.070;15.9;31.4;988.5;253.05736031136848;175442.00;49.24119;16.56009;1.4320782101561096e-05;1;1;2;1;1;0;2;1;1;2;2;270423175441;0;21.70;98.808;21.43;6.92;51.6;358;593;49.24;16.56;256.38181679634596;3.3244564849774747;13;-41;-47;16;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11745;
1.070;15.9;31.4;988.6;252.26603124766228;175443.00;49.24117;16.56015;1.4154914340903121e-05;1;1;2;1;1;0;2;1;1;2;1;270423175442;0;21.69;98.809;21.15;6.90;58.7;406;593;49.24;16.56;256.3026466495198;4.036615401857489;12;-41;-47;16;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0;11746;
